state,county,Polarization Indicator,Mean,const
Kentucky,Logan,5.621670090211147,41.098,1
Kentucky,Marion,6.038407537703781,42.026,1
Kentucky,Meade,4.705158181561329,77.79,1
Kentucky,Muhlenberg,6.001726867210889,36.823,1
Kentucky,Nelson,4.82998624462717,29.773,1
Kentucky,Ohio,6.572883477043938,35.954,1
Kentucky,Pike,7.932881711263439,41.545,1
Kentucky,Robertson,8.37323779138698,13.882,1
Kentucky,Rockcastle,8.63490844396259,32.063,1
Kentucky,Scott,3.3672811995978824,44.479,1
Kentucky,Taylor,6.002340367526691,38.337,1
Kentucky,Todd,5.455310868013542,38.41,1
Kentucky,Warren,2.869393969231679,47.429,1
Kentucky,Washington,5.354126134736337,57.241,1
Maine,Cumberland,4.2149288250218415,75.81,1
Maine,Hancock,1.8439088914585775,50.33,1
Maine,Oxford,3.235388992916288,39.91,1
Maine,Penobscot,2.7621784210346787,63.94,1
Maryland,Allegany,4.4322557600253685,58.077,1
Maryland,Anne Arundel,2.2394794096622377,134.719,1
Maryland,Baltimore,3.2972288147468354,75.318,1
Maryland,Calvert,1.5297446665044783,119.254,1
Maryland,Caroline,3.531452087478159,24.12,1
Maryland,Dorchester,2.314463560532701,63.199,1
Maryland,Frederick,1.8128112534614225,96.43,1
Maryland,Garrett,5.156395507924731,33.602,1
Maryland,Harford,2.0703210552495626,114.708,1
Maryland,Howard,3.9330870199366745,59.387,1
Maryland,Montgomery,4.957719631111075,106.032,1
Maryland,Prince George's,6.323058447567478,98.245,1
Maryland,Talbot,0.4605060407077592,73.311,1
Maryland,Washington,3.0634153435624847,84.245,1
Maryland,Wicomico,0.8548134741179866,57.878,1
Maryland,Worcester,3.276267475562484,74.971,1
Massachusetts,Barnstable,3.179622619116929,67.34,1
Massachusetts,Essex,3.597136908625239,108.593,1
Massachusetts,Hampden,1.4142135623730951,79.549,1
Massachusetts,Nantucket,4.693944245810921,92.78,1
Massachusetts,Norfolk,2.891479852550406,110.589,1
Massachusetts,Plymouth,2.5807229062714674,136.869,1
Massachusetts,Worcester,4.117552214599169,51.218,1
Michigan,Alcona,6.047112332970801,58.212,1
Michigan,Alpena,4.069189586014124,41.78,1
Michigan,Antrim,3.964573410046969,41.51,1
Michigan,Barry,4.280949732506199,52.982,1
Michigan,Bay,2.669006464139414,19.841,1
Michigan,Benzie,2.488648260752382,49.551,1
Michigan,Berrien,2.059268261800433,50.856,1
Michigan,Branch,5.025494110464472,43.419,1
Michigan,Charlevoix,3.6319291142461867,49.301,1
Michigan,Eaton,0.636938817242731,59.075,1
Michigan,Emmet,2.551057572231976,46.688,1
Michigan,Houghton,2.654350468100756,45.762,1
Michigan,Huron,5.789917801501861,48.594,1
Michigan,Iosco,4.357408976331346,46.67,1
Michigan,Kalamazoo,3.0409143475025426,74.723,1
Michigan,Kalkaska,4.793129798393603,49.809,1
Michigan,Kent,1.7319727010635697,62.174,1
Michigan,Livingston,3.796978088759045,66.367,1
Michigan,Luce,5.033885179461287,42.108,1
Michigan,Macomb,2.48925653053941,49.388,1
Michigan,Marquette,2.424383866222857,43.7,1
Michigan,Mason,3.7279966716285395,38.291,1
Michigan,Menominee,4.673845053722566,47.858,1
Michigan,Monroe,3.672792579429254,53.005,1
Michigan,Montmorency,6.510248331157063,35.817,1
Michigan,Muskegon,0.5529515310435926,52.599,1
Michigan,Oakland,3.2515257740428645,61.986,1
Michigan,Ogemaw,5.1665014690956585,35.986,1
Michigan,Ontonagon,4.19306787231237,39.196,1
Michigan,Osceola,5.527761729002103,30.592,1
Michigan,Otsego,4.629231819000054,45.478,1
Michigan,Presque Isle,5.1685864328930125,46.864,1
Michigan,Roscommon,4.974661068580728,46.692,1
Michigan,Saginaw,0.4530833839874604,48.489,1
Michigan,Shiawassee,3.273687976431622,17.499,1
Michigan,St. Clair,4.283951767242872,63.927,1
Michigan,St. Joseph,4.025739851609098,63.124,1
Michigan,Tuscola,5.154716376041575,53.011,1
Michigan,Van Buren,2.669269563007828,42.101,1
Michigan,Washtenaw,5.760054760600522,84.671,1
Michigan,Wayne,5.563509102900855,117.975,1
Michigan,Wexford,4.390198874065519,45.863,1
Minnesota,Aitkin,4.070472945494172,107.326,1
Minnesota,Big Stone,3.7370465934182984,41.634,1
Minnesota,Blue Earth,1.270886114154811,55.2,1
Minnesota,Brown,3.813453060209899,75.507,1
Minnesota,Carver,1.4318042363941192,122.239,1
Minnesota,Cass,4.017545616775822,14.389,1
Minnesota,Clay,1.2514592197847547,65.764,1
Minnesota,Cottonwood,4.645786621588784,43.514,1
Minnesota,Crow Wing,3.9369215754913625,45.791,1
Minnesota,Dakota,2.3764555505219445,98.564,1
Minnesota,Douglas,3.9907020449095145,51.096,1
Minnesota,Goodhue,2.336147158797545,59.012,1
Minnesota,Hennepin,4.336146247291769,74.943,1
Minnesota,Houston,2.419453438426014,51.47,1
Minnesota,Hubbard,3.524946690296921,57.956,1
Minnesota,Itasca,2.882331663930354,44.096,1
Minnesota,Kandiyohi,3.498396133973979,50.763,1
Minnesota,Kittson,2.491364395612199,35.481,1
Minnesota,Koochiching,3.3393884397468874,47.63,1
Minnesota,Lac qui Parle,4.04894299712152,50.159,1
Minnesota,Lake,1.2521586299538494,48.873,1
Minnesota,Lake of the Woods,5.594911107696913,42.499,1
Minnesota,Le Sueur,3.7087352266146034,55.56,1
Minnesota,Lincoln,4.557623264878461,47.83,1
Minnesota,Mahnomen,0.7745966692414834,20.146,1
Minnesota,McLeod,3.765852883488003,54.776,1
Minnesota,Meeker,4.257395041719071,38.057,1
Minnesota,Morrison,5.3154542660109545,46.419,1
Minnesota,Mower,1.6354156422880333,55.477,1
Minnesota,Murray,4.77343841331532,41.807,1
Minnesota,Nicollet,1.1159573579408257,69.047,1
Minnesota,Nobles,3.8280342414673036,58.69,1
Minnesota,Olmsted,2.1095130749205304,115.769,1
Minnesota,Otter Tail,4.298169257993316,45.184,1
Minnesota,Pennington,3.3310726797444863,47.78,1
Minnesota,Pine,3.8519376050091254,45.615,1
Minnesota,Pipestone,5.266947953107259,34.814,1
Minnesota,Polk,3.906669805027965,43.106,1
Minnesota,Redwood,4.64975839851459,47.319,1
Minnesota,Renville,4.243354876281338,48.933,1
Minnesota,Sherburne,3.701809858220043,74.06,1
Minnesota,Sibley,4.489754418322021,56.329,1
Minnesota,St. Louis,2.5787938917143145,46.192,1
Minnesota,Stearns,3.0910081684210846,65.643,1
Minnesota,Stevens,3.070597894314954,54.816,1
Minnesota,Swift,4.058708942455703,50.516,1
Minnesota,Todd,5.446571179621074,42.755,1
Minnesota,Wabasha,3.5520118695139353,70.597,1
Minnesota,Washington,1.9982491688303385,117.527,1
Minnesota,Watonwan,3.17081283806756,56.385,1
Minnesota,Winona,0.41583658479366004,63.747,1
Minnesota,Wright,3.4114024728018326,85.518,1
Minnesota,Yellow Medicine,4.393391263301373,68.878,1
Mississippi,Adams,3.900298548460526,56.055,1
Mississippi,Attala,3.8219292061919274,59.13,1
Mississippi,Benton,4.552024849729858,47.316,1
Mississippi,Bolivar,4.849398588141283,24.781,1
Mississippi,Calhoun,6.328042165398301,41.786,1
Mississippi,Choctaw,6.823789457779494,56.79,1
Mississippi,George,7.992007285477649,49.57,1
Mississippi,Greene,8.267837858663102,50.107,1
Mississippi,Harrison,3.8105317334008326,52.423,1
Mississippi,Holmes,5.74731637980895,19.261,1
Mississippi,Jackson,4.4556812596877755,44.717,1
Mississippi,Lauderdale,3.8431642567583264,74.709,1
Mississippi,Lawrence,5.303300858899107,36.441,1
Mississippi,Lowndes,1.3573419837984502,63.943,1
Mississippi,Monroe,4.822734901466652,54.258,1
Mississippi,Montgomery,4.460941604639093,38.528,1
Mississippi,Oktibbeha,1.5950562128653625,120.211,1
Mississippi,Perry,7.231873892705818,43.639,1
Mississippi,Quitman,4.605165270629418,23.649,1
Mississippi,Rankin,5.9246824381926375,44.278,1
Mississippi,Simpson,4.930599437270362,58.419,1
Mississippi,Smith,7.735200923914862,47.563,1
Mississippi,Sunflower,6.217732237299808,47.778,1
Mississippi,Tishomingo,6.659458468732589,30.114,1
Mississippi,Tunica,5.294704742012037,40.968,1
Mississippi,Washington,5.696134298447144,25.742,1
Mississippi,Wayne,4.4580347771270326,47.161,1
Mississippi,Yazoo,2.424068108508972,28.333,1
Missouri,Adair,3.5623223948809604,40.083,1
Missouri,Audrain,4.780642786754251,38.37,1
Missouri,Benton,5.630797665778906,35.166,1
Missouri,Boone,2.155281891666792,68.951,1
Missouri,Buchanan,3.579020583302662,57.282,1
Missouri,Caldwell,6.865372046242894,35.414,1
Missouri,Camden,6.524890309299237,79.159,1
Missouri,Carroll,8.54400374531753,42.059,1
Missouri,Cass,3.956733211238538,62.897,1
Missouri,Christian,5.49445959985295,64.958,1
Missouri,Clark,6.73187803054852,46.961,1
Missouri,Clay,1.424791634326946,53.369,1
Missouri,Clinton,5.040252481544968,56.917,1
Missouri,Crawford,6.998412518405711,23.27,1
Missouri,Dade,7.502380574571933,49.572,1
Missouri,Daviess,6.115294383496628,44.653,1
Missouri,DeKalb,5.839016839079917,46.216,1
Missouri,Dunklin,8.40563869701535,42.465,1
Missouri,Franklin,4.71182801589975,62.497,1
Missouri,Gasconade,6.797793759742936,44.367,1
Missouri,Greene,3.0344040592581005,66.96,1
Missouri,Henry,6.171264622608037,35.033,1
Missouri,Jackson,3.3112314422844737,88.196,1
Missouri,Jasper,4.742582948484488,64.048,1
Missouri,Johnson,3.591867919553161,51.052,1
Missouri,Lafayette,5.016424636036334,41.073,1
Missouri,Lawrence,6.504570236554,23.573,1
Missouri,Lewis,5.973320312485808,48.598,1
Missouri,Linn,5.9237580209617855,56.281,1
Missouri,Maries,6.881413092806314,72.297,1
Missouri,Marion,5.390789001677404,44.807,1
Missouri,McDonald,6.359477417220241,47.658,1
Missouri,Mercer,9.079509898667439,40.928,1
Missouri,Miller,6.959919266088953,21.899,1
Missouri,Moniteau,6.49981684723647,46.965,1
Missouri,Morgan,6.7530219742811415,26.284,1
Missouri,New Madrid,8.20088687000043,45.309,1
Missouri,Newton,5.9082927239775085,57.759,1
Missouri,Nodaway,4.788080438517537,37.711,1
Missouri,Osage,8.36504787637381,48.729,1
Missouri,Ozark,8.306623862918075,58.056,1
Missouri,Pike,6.004346251928138,48.866,1
Missouri,Platte,1.2167205343064882,62.894,1
Missouri,Polk,5.220080470795498,30.529,1
Missouri,Pulaski,4.3701888660145665,57.768,1
Missouri,Ralls,7.232667240364101,64.015,1
Missouri,Ray,5.181822271294342,56.824,1
Missouri,Reynolds,7.824463062870334,42.308,1
Missouri,Saline,4.65059660479038,43.01,1
Missouri,Schuyler,7.167635593415725,37.727,1
Missouri,Scott,7.1304024847065,47.044,1
Missouri,Shannon,8.38195340342231,33.378,1
Missouri,Shelby,6.028667148400789,31.954,1
Missouri,St. Charles,3.0793555257358545,84.056,1
Missouri,St. Francois,5.495003845728772,37.895,1
Missouri,St. Louis,3.823206147830259,99.296,1
Missouri,Ste. Genevieve,5.270687037187052,53.859,1
Missouri,Stoddard,8.86438016853732,46.179,1
Missouri,Stone,7.987985328261424,60.846,1
Missouri,Sullivan,8.873378280297937,37.503,1
Missouri,Taney,5.864880680527558,37.977,1
Missouri,Vernon,6.430733294785394,40.621,1
Missouri,Warren,4.691803580003465,107.189,1
Missouri,Washington,7.067106904526066,34.105,1
Missouri,Worth,6.643292356454993,41.072,1
Missouri,Wright,7.298130710285119,24.755,1
Montana,Beaverhead,4.219916149367462,31.722,1
Montana,Blaine,1.426148065624585,36.812,1
Montana,Carbon,3.1073558498116194,45.287,1
Montana,Cascade,2.656079371961911,78.77,1
Montana,Chouteau,3.1277162108561214,34.063,1
Montana,Dawson,4.888500373062878,56.18,1
Montana,Deer Lodge,1.6215334191346873,49.561,1
Montana,Flathead,3.294248710106887,35.001,1
Montana,Gallatin,1.3902442890481284,103.932,1
Montana,Hill,2.0,118.824,1
Montana,Jefferson,3.508232077228117,119.678,1
Montana,Lake,2.4901869262838585,48.115,1
Montana,Lewis and Clark,1.1179501120860798,56.862,1
Montana,Lincoln,4.931615691974926,35.849,1
Montana,Madison,4.003309888857614,41.334,1
Montana,Missoula,2.7301992106916577,59.02,1
Montana,Musselshell,6.683312551921141,37.578,1
Montana,Powder River,8.246211251235321,67.435,1
Montana,Ravalli,4.053413219764145,25.837,1
Montana,Roosevelt,0.8395939690034018,53.956,1
Montana,Rosebud,3.605551275463989,52.986,1
Montana,Teton,4.473533279187716,71.92,1
Montana,Toole,4.337818191979312,48.926,1
Montana,Valley,4.435413982511856,61.329,1
Montana,Yellowstone,2.9117106778885082,25.041,1
Nebraska,Adams,4.067043775326562,58.527,1
Nebraska,Antelope,8.336666000266533,52.446,1
Nebraska,Box Butte,4.480494384771929,60.237,1
Nebraska,Boyd,9.354143466934854,42.126,1
Nebraska,Buffalo,3.777809505546061,59.507,1
Nebraska,Burt,3.975183433922683,39.867,1
Nebraska,Butler,5.090444122001862,46.201,1
Nebraska,Cherry,6.893419381499342,61.6,1
Nebraska,Cheyenne,5.233439489369194,79.595,1
Nebraska,Clay,4.962078417580906,50.249,1
Nebraska,Colfax,4.978414947010282,48.526,1
Nebraska,Cuming,5.670849723398236,51.544,1
Nebraska,Custer,5.667398255379149,47.672,1
Nebraska,Dakota,2.835633320182744,68.196,1
Nebraska,Dixon,3.9487456986481915,44.405,1
Nebraska,Dodge,3.642566771237945,47.647,1
Nebraska,Douglas,2.106231484258632,63.48,1
Nebraska,Fillmore,4.165833249983329,41.15,1
Nebraska,Furnas,6.640783086353597,43.577,1
Nebraska,Gage,3.7481252522527035,52.956,1
Nebraska,Greeley,7.497618669570073,48.982,1
Nebraska,Hamilton,4.791329098733889,65.233,1
Nebraska,Harlan,6.002251829690839,49.777,1
Nebraska,Hayes,7.582875444051551,54.591,1
Nebraska,Howard,5.269367492046248,47.811,1
Nebraska,Johnson,3.578941677285586,19.874,1
Nebraska,Kearney,4.750139975541146,43.067,1
Nebraska,Keith,6.697375509083944,50.361,1
Nebraska,Madison,4.593717926584896,51.77,1
Nebraska,Merrick,4.722287581247038,46.299,1
Nebraska,Nance,5.472151719794001,62.967,1
Nebraska,Nemaha,4.261059317355732,38.524,1
Nebraska,Pawnee,4.561310727801336,44.54,1
Nebraska,Pierce,6.526867548832288,45.14,1
Nebraska,Platte,5.697208247745717,47.452,1
Nebraska,Saline,3.1767946958966835,90.124,1
Nebraska,Sarpy,1.8924717879231665,68.583,1
Nebraska,Saunders,4.080246927036497,45.844,1
Nebraska,Seward,3.866785424651231,61.942,1
Nebraska,Sherman,5.2888021868310195,48.574,1
Nebraska,Sioux,5.790458683446924,44.571,1
Nebraska,Thayer,5.435426353941594,54.015,1
Nebraska,York,4.371298139303748,63.174,1
Nevada,Churchill,3.679039535773105,47.974,1
Nevada,Clark,2.1468067914551123,55.938,1
Nevada,Douglas,3.2994489898108195,82.365,1
Nevada,Elko,4.267582114048829,91.806,1
Nevada,Esmeralda,5.0076863996183985,43.486,1
Nevada,Lyon,3.823515587173459,91.622,1
Nevada,Mineral,2.675187190838072,45.467,1
Nevada,Washoe,1.2518527763227536,110.894,1
Nevada,White Pine,4.87603331967486,24.166,1
New Hampshire,Carroll,0.4472135954999579,69.188,1
New Hampshire,Grafton,2.207940216581962,56.566,1
New Hampshire,Merrimack,1.8668552474285427,70.852,1
New Hampshire,Strafford,1.103970108290981,58.683,1
New Jersey,Atlantic,2.0661056872062837,78.832,1
New Jersey,Bergen,3.3948303064360803,146.397,1
New Jersey,Burlington,3.2986518509794687,115.281,1
New Jersey,Camden,4.531633925185568,89.152,1
New Jersey,Cape May,3.3243884780509037,103.736,1
New Jersey,Cumberland,2.0741093571520413,60.759,1
New Jersey,Gloucester,0.9927913734659356,86.547,1
New Jersey,Middlesex,3.7222164630082357,98.703,1
New Jersey,Monmouth,1.4098634642102716,78.814,1
New Jersey,Morris,1.4696177554047911,98.54,1
New Jersey,Ocean,4.208185930876727,76.31,1
New Jersey,Salem,2.4305572808827556,68.767,1
New Jersey,Somerset,3.2443477903319673,118.267,1
New Jersey,Sussex,2.81480864750044,88.484,1
New Jersey,Union,4.877060004317589,125.178,1
New Jersey,Warren,2.667327483611746,77.782,1
New Mexico,Bernalillo,3.175436707803968,16.025,1
New Mexico,Catron,5.781370289493869,33.711,1
New Mexico,Chaves,4.779626301941073,48.77,1
New Mexico,Cibola,2.0512557795711492,38.751,1
New Mexico,Colfax,2.2193181687915677,43.037,1
New Mexico,Curry,4.187396054146982,44.555,1
New Mexico,Eddy,5.91362242898193,65.0,1
New Mexico,Grant,1.8845078569784999,27.92,1
New Mexico,Guadalupe,2.8882702891450265,30.3,1
New Mexico,Hidalgo,3.095261727429576,14.059,1
New Mexico,Lea,6.184782432901847,64.511,1
New Mexico,Los Alamos,2.665762681194857,109.294,1
New Mexico,Luna,2.5301215685249496,33.282,1
New Mexico,McKinley,3.9486027167384345,56.271,1
New Mexico,Mora,4.707217302912848,31.026,1
New Mexico,Otero,3.2685143170419133,53.619,1
New Mexico,Quay,4.606233961095314,61.371,1
New Mexico,Rio Arriba,4.9264150472114405,45.092,1
New Mexico,San Juan,3.326082865042735,53.613,1
New Mexico,San Miguel,4.485713056095053,111.312,1
New Mexico,Santa Fe,5.684247752747929,46.094,1
New Mexico,Sierra,3.0419768553369693,32.186,1
New Mexico,Socorro,1.597470678386934,96.96,1
New Mexico,Taos,5.221471834257275,17.546,1
New Mexico,Torrance,3.8360333047500403,27.499,1
New Mexico,Valencia,2.1842090629720476,31.096,1
New York,Albany,3.9957499691425067,91.602,1
New York,Allegany,3.895203188528803,46.554,1
New York,Broome,1.2719840991093783,78.956,1
New York,Chautauqua,3.061910972706567,58.274,1
New York,Chemung,2.4908282462090146,56.251,1
New York,Chenango,3.190672680934656,52.841,1
New York,Clinton,1.8191979596673806,79.608,1
New York,Dutchess,2.4487336107254083,82.188,1
New York,Erie,2.893273864300812,92.603,1
New York,Essex,1.6703981217235224,28.726,1
New York,Fulton,4.26706268537037,62.519,1
New York,Genesee,3.5944945488138544,64.77,1
New York,Greene,2.7473763708449055,70.353,1
New York,Jefferson,3.0092349697843854,54.499,1
New York,Lewis,4.736415133683287,42.318,1
New York,Livingston,2.772846776380372,49.572,1
New York,Madison,2.091758984697031,56.966,1
New York,Monroe,3.0772829079853294,55.308,1
New York,Montgomery,3.4018841153073662,57.101,1
New York,Nassau,2.99830344058675,131.519,1
New York,Niagara,2.2260017765448104,57.984,1
New York,Oneida,2.7947102180013763,48.744,1
New York,Onondaga,3.04048389585438,50.803,1
New York,Ontario,0.09325048082403138,52.816,1
New York,Orange,0.35214536671732166,100.299,1
New York,Oswego,3.0144281148344096,65.725,1
New York,Otsego,1.467879678441952,61.087,1
New York,Putnam,2.3979849885501965,107.54,1
New York,Rensselaer,1.5682948404746246,69.415,1
New York,Rockland,1.3763282702913524,123.435,1
New York,Schenectady,2.6607724714690537,67.812,1
New York,Schoharie,3.229582937417268,53.309,1
New York,Seneca,1.9689368524071875,58.744,1
New York,St. Lawrence,2.512783202423693,85.971,1
New York,Steuben,3.8671942357257674,72.999,1
New York,Suffolk,0.15822474737192901,81.303,1
New York,Sullivan,2.538147093722347,53.197,1
New York,Tioga,2.9052128778789656,73.219,1
New York,Tompkins,4.699082096433261,103.67,1
New York,Ulster,3.3101343246629478,119.931,1
New York,Washington,2.7119406056806437,48.424,1
New York,Wayne,2.86333510264309,47.392,1
New York,Westchester,5.688599311857249,166.618,1
North Carolina,Alamance,2.4445926159283142,89.973,1
North Carolina,Anson,2.3603873774083293,28.179,1
North Carolina,Avery,7.240965332562256,41.915,1
North Carolina,Beaufort,5.269860393922079,30.468,1
North Carolina,Bladen,4.371005726021251,38.588,1
North Carolina,Brunswick,4.712419394719038,49.049,1
North Carolina,Burke,6.204576874658609,40.787,1
North Carolina,Caldwell,6.85863399045712,50.05,1
North Carolina,Camden,5.165529237908959,53.95,1
North Carolina,Carteret,5.5897803712939504,50.7,1
North Carolina,Catawba,5.188015538380821,54.925,1
North Carolina,Chatham,2.99120115422683,34.77,1
North Carolina,Cleveland,5.50887899193182,51.913,1
North Carolina,Columbus,6.630556968632855,50.908,1
North Carolina,Cumberland,3.037266956076862,43.156,1
North Carolina,Dare,3.3434669057313355,35.595,1
North Carolina,Davidson,5.868923435782918,67.355,1
North Carolina,Davie,5.578675615378763,97.561,1
North Carolina,Duplin,5.694366202801933,48.716,1
North Carolina,Forsyth,2.968953757915472,86.762,1
North Carolina,Guilford,4.002921485477722,54.337,1
North Carolina,Harnett,3.5762877152281645,43.967,1
North Carolina,Henderson,3.3713698627965827,38.12,1
North Carolina,Johnston,3.9382759136829613,67.438,1
North Carolina,Lee,3.305184174027587,60.384,1
North Carolina,Lenoir,2.145414584251202,40.726,1
North Carolina,Macon,5.140734608777309,41.421,1
North Carolina,Madison,3.962837573337199,39.216,1
North Carolina,McDowell,6.194475585372645,39.252,1
North Carolina,Montgomery,6.065706289690657,48.937,1
North Carolina,Nash,0.49137428926727283,88.545,1
North Carolina,Northampton,6.38625976025797,30.472,1
North Carolina,Onslow,3.3962682105216757,66.82,1
North Carolina,Pamlico,5.563858529755266,41.171,1
North Carolina,Perquimans,5.2047946780300025,47.876,1
North Carolina,Polk,4.58257569495584,56.556,1
North Carolina,Robeson,4.926532069523571,33.42,1
North Carolina,Rockingham,5.44688944730502,59.932,1
North Carolina,Rowan,5.124625386900803,57.544,1
North Carolina,Sampson,5.171338181671318,43.538,1
North Carolina,Stanly,7.016417436011317,60.411,1
North Carolina,Stokes,7.376827395132843,57.843,1
North Carolina,Surry,7.046210081820609,31.455,1
North Carolina,Transylvania,3.13876597596123,34.685,1
North Carolina,Union,4.077569819175645,59.191,1
North Carolina,Wake,3.6867128544462617,106.139,1
North Carolina,Wilkes,7.437711961930909,30.37,1
North Carolina,Wilson,1.712454378954371,56.454,1
North Carolina,Yadkin,7.322044441394911,48.669,1
North Dakota,Adams,4.909175083453431,74.533,1
North Dakota,Barnes,3.1425636373332626,63.411,1
North Dakota,Benson,2.4585451886114367,44.501,1
North Dakota,Bottineau,4.835976288885902,51.612,1
North Dakota,Burke,5.975645013999186,68.296,1
North Dakota,Cass,0.8596702746448251,136.797,1
North Dakota,Cavalier,4.669958312265525,162.984,1
North Dakota,Emmons,6.644325309881314,48.668,1
North Dakota,Grand Forks,1.9296324557605704,56.726,1
North Dakota,Grant,5.687251320823346,52.463,1
North Dakota,Hettinger,5.9833101206606365,58.251,1
North Dakota,LaMoure,4.877215808486763,39.071,1
North Dakota,McHenry,4.898979485566356,63.878,1
North Dakota,McKenzie,5.460873392725939,79.036,1
North Dakota,Mercer,5.235331474909102,68.116,1
North Dakota,Morton,4.075429668651759,57.864,1
North Dakota,Nelson,3.331666249791536,52.532,1
North Dakota,Pembina,4.437805499011739,52.444,1
North Dakota,Ramsey,3.524638552118064,66.376,1
North Dakota,Ransom,2.27986889925763,64.435,1
North Dakota,Renville,4.9852724275079074,68.961,1
North Dakota,Rolette,4.341215710622296,56.818,1
North Dakota,Sargent,2.8284271247461903,56.382,1
North Dakota,Sioux,2.098386476903531,42.318,1
North Dakota,Slope,10.583005244258363,34.98,1
North Dakota,Stutsman,3.8653818013992143,45.792,1
North Dakota,Towner,4.358898943540674,65.779,1
North Dakota,Walsh,3.9751210423818923,13.982,1
North Dakota,Ward,3.5990294912456573,56.217,1
North Dakota,Wells,6.099600659479947,45.311,1
North Dakota,Williams,4.739703443507238,91.57,1
Ohio,Adams,8.051306068692503,40.015,1
Ohio,Allen,5.059297503415882,71.663,1
Ohio,Ashland,5.30595635738938,58.143,1
Ohio,Ashtabula,3.6979724174201194,38.836,1
Ohio,Athens,3.03315017762062,48.376,1
Ohio,Auglaize,7.0163137427416515,75.358,1
Ohio,Belmont,6.081076153074156,47.177,1
Ohio,Butler,4.04852520912992,51.847,1
Ohio,Carroll,5.890199015690764,51.728,1
Ohio,Clermont,4.718593700738734,57.334,1
Ohio,Clinton,5.617172916952741,41.275,1
Ohio,Columbiana,5.372210453927724,59.636,1
Ohio,Coshocton,5.326697140080833,51.157,1
Ohio,Crawford,5.6122193460362855,44.758,1
Ohio,Cuyahoga,5.605067086301698,168.822,1
Ohio,Darke,6.579568892947516,59.093,1
Ohio,Delaware,2.08716087676967,84.971,1
Ohio,Fayette,6.294596986266253,41.456,1
Ohio,Franklin,4.405707539665865,85.162,1
Ohio,Gallia,6.8320442964234855,60.223,1
Ohio,Geauga,4.372263862701019,54.572,1
Ohio,Hamilton,3.1764776607201495,50.946,1
Ohio,Hancock,4.546633369868303,74.321,1
Ohio,Hardin,5.402055478225905,41.462,1
Ohio,Henry,5.36430654916022,53.772,1
Ohio,Highland,7.726154757489875,45.926,1
Ohio,Hocking,5.31927494968423,42.721,1
Ohio,Holmes,7.487569316374702,60.236,1
Ohio,Huron,4.855165453303046,61.64,1
Ohio,Jefferson,4.982527611097487,61.463,1
